system:index,IDDIST,mean
20140710_00000000000000000003,170102,20.389872519283397
20140710_00000000000000000007,170103,21.656047714664975
20140711_00000000000000000004,170201,17.781795478288153
20140711_00000000000000000005,170203,19.881932576283457
20140711_00000000000000000006,170204,18.826625556902506
20140711_00000000000000000009,170202,20.13207370327132
20140711_00000000000000000000,170302,22.03522010524494
20140711_00000000000000000008,170303,21.752080215215123
20140711_0000000000000000000a,170301,21.829816585680263
20140711_00000000000000000001,170101,20.945789950051942
20140711_00000000000000000002,170104,21.001255451830904
20140711_00000000000000000003,170102,20.439505897266084
20140711_00000000000000000007,170103,21.60218019146913
20140712_00000000000000000004,170201,18.62250317123873
20140712_00000000000000000005,170203,20.44274619056842
20140712_00000000000000000006,170204,19.58122832132001
20140712_00000000000000000009,170202,21.085299734504265
20140712_00000000000000000000,170302,22.536270780162443
20140712_00000000000000000008,170303,22.279141607935593
20140712_0000000000000000000a,170301,22.29902067719182
20140712_00000000000000000001,170101,21.576711069392463
20140712_00000000000000000002,170104,21.625594629908264
20140712_00000000000000000003,170102,20.983047153396896
20140712_00000000000000000007,170103,22.07839101023366
20140713_00000000000000000004,170201,19.543997590502777
20140713_00000000000000000005,170203,21.748863110006386
20140713_00000000000000000006,170204,20.956614957446977
20140713_00000000000000000009,170202,22.052114742530605
20140713_00000000000000000000,170302,23.47693170599196
20140713_00000000000000000008,170303,23.32975805748368
20140713_0000000000000000000a,170301,23.095038571696062
20140713_00000000000000000001,170101,22.647979497107183
20140713_00000000000000000002,170104,22.75041494787714
20140713_00000000000000000003,170102,22.270916907595325
20140713_00000000000000000007,170103,23.215659682164063
20140714_00000000000000000004,170201,20.500510085027415
20140714_00000000000000000005,170203,22.9086681273891
20140714_00000000000000000006,170204,21.997835526043552
20140714_00000000000000000009,170202,23.068678499092098
20140714_00000000000000000000,170302,24.160908793848673
20140714_00000000000000000008,170303,24.232423756307842
20140714_0000000000000000000a,170301,23.960144665764368
20140714_00000000000000000001,170101,23.746256893780565
20140714_00000000000000000002,170104,23.946583735143648
20140714_00000000000000000003,170102,23.36466508864431
20140714_00000000000000000007,170103,24.253174621883243
20140715_00000000000000000004,170201,20.918271542554077
20140715_00000000000000000005,170203,23.178586700283898
20140715_00000000000000000006,170204,22.2929826026634
20140715_00000000000000000009,170202,23.46190854456126
20140715_00000000000000000000,170302,24.85820584580524
20140715_00000000000000000008,170303,24.718817600301456
20140715_0000000000000000000a,170301,24.489325144985465
20140715_00000000000000000001,170101,24.062497240040702
20140715_00000000000000000002,170104,24.11420949953542
20140715_00000000000000000003,170102,23.718543950774624
20140715_00000000000000000007,170103,24.422278308415333
20140716_00000000000000000004,170201,20.594692559049253
20140716_00000000000000000005,170203,23.53586918581944
20140716_00000000000000000006,170204,22.576435337320664
20140716_00000000000000000009,170202,23.510569464841485
20140716_00000000000000000000,170302,25.36966936942395
20140716_00000000000000000008,170303,25.27013027062245
20140716_0000000000000000000a,170301,24.767706429757766
20140716_00000000000000000001,170101,24.495663109512886
20140716_00000000000000000002,170104,24.74877905327239
20140716_00000000000000000003,170102,24.07772425545073
20140716_00000000000000000007,170103,25.09656070294554
20140717_00000000000000000004,170201,20.608163284299007
20140717_00000000000000000005,170203,23.52460572665849
20140717_00000000000000000006,170204,22.26053471053807
20140717_00000000000000000009,170202,23.581841871471656
20140717_00000000000000000000,170302,25.38499095707351
20140717_00000000000000000008,170303,25.44456594655581
20140717_0000000000000000000a,170301,24.80342873045496
20140717_00000000000000000001,170101,24.794130386039992
20140717_00000000000000000002,170104,25.022053103520243
20140717_00000000000000000003,170102,24.06597340907877
20140717_00000000000000000007,170103,25.478464470509408
20140718_00000000000000000004,170201,20.005278377296346
20140718_00000000000000000005,170203,22.53603975531255
20140718_00000000000000000006,170204,21.2741548476973
20140718_00000000000000000009,170202,22.75695579464163
20140718_00000000000000000000,170302,24.02340957140168
20140718_00000000000000000008,170303,23.766086599153876
20140718_0000000000000000000a,170301,23.868723834479926
20140718_00000000000000000001,170101,23.277674159340457
20140718_00000000000000000002,170104,23.423386992860355
20140718_00000000000000000003,170102,22.894186886997772
20140718_00000000000000000007,170103,23.60132853706605
20140719_00000000000000000004,170201,18.070138093512604
20140719_00000000000000000005,170203,20.047722704749695
20140719_00000000000000000006,170204,19.699153061873975
20140719_00000000000000000009,170202,19.880294947980108
20140719_00000000000000000000,170302,20.452755920721128
20140719_00000000000000000008,170303,20.22076061732103
20140719_0000000000000000000a,170301,20.50520427062007
20140719_00000000000000000001,170101,20.162571923900718
20140719_00000000000000000002,170104,20.312595195681595
20140719_00000000000000000003,170102,20.46619186679543
20140719_00000000000000000007,170103,20.144682266530346
20140720_00000000000000000004,170201,18.853229892118968
20140720_00000000000000000005,170203,21.105862197186763
20140720_00000000000000000006,170204,20.588913130363956
20140720_00000000000000000009,170202,20.915010833480757
20140720_00000000000000000000,170302,21.524728635868872
20140720_00000000000000000008,170303,21.34526184946294
20140720_0000000000000000000a,170301,21.361392963132666
20140720_00000000000000000001,170101,21.38016179700281
20140720_00000000000000000002,170104,21.717339495556118
20140720_00000000000000000003,170102,21.75896748351311
20140720_00000000000000000007,170103,21.460557328084167
20140721_00000000000000000004,170201,19.58159037224466
20140721_00000000000000000005,170203,21.91042015011194
20140721_00000000000000000006,170204,20.649184030899285
20140721_00000000000000000009,170202,22.37642203634587
20140721_00000000000000000000,170302,23.462810635390195
20140721_00000000000000000008,170303,23.359569950171416
20140721_0000000000000000000a,170301,23.428794529764644
20140721_00000000000000000001,170101,22.95777889451887
20140721_00000000000000000002,170104,22.99616879912221
20140721_00000000000000000003,170102,22.28451194973362
20140721_00000000000000000007,170103,23.313081187684258
20140722_00000000000000000004,170201,20.35497782830797
20140722_00000000000000000005,170203,23.015886104822073
20140722_00000000000000000006,170204,21.87255843241199
20140722_00000000000000000009,170202,23.30724588176447
20140722_00000000000000000000,170302,24.822783203129685
20140722_00000000000000000008,170303,24.773114937119352
20140722_0000000000000000000a,170301,24.471871516133437
20140722_00000000000000000001,170101,24.140798033418974
20140722_00000000000000000002,170104,24.29281218374548
20140722_00000000000000000003,170102,23.494527826044955
20140722_00000000000000000007,170103,24.719971112659888
20140723_00000000000000000004,170201,20.33639275439354
20140723_00000000000000000005,170203,23.00390488522737
20140723_00000000000000000006,170204,21.613146183174997
20140723_00000000000000000009,170202,23.49066075524892
20140723_00000000000000000000,170302,25.205324543658307
20140723_00000000000000000008,170303,25.186477361586395
20140723_0000000000000000000a,170301,24.781994068400703
20140723_00000000000000000001,170101,24.51119519333409
20140723_00000000000000000002,170104,24.606631572655374
20140723_00000000000000000003,170102,23.692254864178548
20140723_00000000000000000007,170103,25.209052876231553
20140724_00000000000000000004,170201,20.99503779872048
20140724_00000000000000000005,170203,23.32663420577145
20140724_00000000000000000006,170204,21.973224884951556
20140724_00000000000000000009,170202,23.793982561050342
20140724_00000000000000000000,170302,24.863623984920313
20140724_00000000000000000008,170303,24.91183972325962
20140724_0000000000000000000a,170301,24.270572575826982
20140724_00000000000000000001,170101,24.25773628236839
20140724_00000000000000000002,170104,24.40938228187517
20140724_00000000000000000003,170102,23.895863556726678
20140724_00000000000000000007,170103,24.846802988532918
20140725_00000000000000000004,170201,16.418424071098052
20140725_00000000000000000005,170203,16.315967969052185
20140725_00000000000000000006,170204,15.94280162124896
20140725_00000000000000000009,170202,18.176185844764042
20140725_00000000000000000000,170302,16.750875349624344
20140725_00000000000000000008,170303,16.065554876016364
20140725_0000000000000000000a,170301,18.227529730286868
20140725_00000000000000000001,170101,16.504350780126213
20140725_00000000000000000002,170104,15.872557424821162
20140725_00000000000000000003,170102,15.625582093192651
20140725_00000000000000000007,170103,15.663377787074584
20140726_00000000000000000004,170201,16.33314301051126
20140726_00000000000000000005,170203,17.414627925901165
20140726_00000000000000000006,170204,16.863747073406174
20140726_00000000000000000009,170202,18.00303371169897
20140726_00000000000000000000,170302,18.07233326389424
20140726_00000000000000000008,170303,17.660686617114614
20140726_0000000000000000000a,170301,18.563820057555933
20140726_00000000000000000001,170101,17.643745356181665
20140726_00000000000000000002,170104,17.49569160999872
20140726_00000000000000000003,170102,17.35948514392826
20140726_00000000000000000007,170103,17.44867661917319
20140727_00000000000000000004,170201,17.81226772176048
20140727_00000000000000000005,170203,19.35262469980597
20140727_00000000000000000006,170204,18.36920385450308
20140727_00000000000000000009,170202,20.335373131422152
20140727_00000000000000000000,170302,21.601240730344028
20140727_00000000000000000008,170303,21.328359582891693
20140727_0000000000000000000a,170301,21.548895233286718
20140727_00000000000000000001,170101,20.607854530198217
20140727_00000000000000000002,170104,20.181148240093197
20140727_00000000000000000003,170102,19.396956720384647
20140727_00000000000000000007,170103,20.938540206509067
20140728_00000000000000000004,170201,17.723859518856568
20140728_00000000000000000005,170203,18.843976231017546
20140728_00000000000000000006,170204,18.25827996533663
20140728_00000000000000000009,170202,19.93822404698903
20140728_00000000000000000000,170302,21.371365348438236
20140728_00000000000000000008,170303,20.918211318057548
20140728_0000000000000000000a,170301,21.5039601708249
20140728_00000000000000000001,170101,19.984987441374773
20140728_00000000000000000002,170104,19.37219394472998
20140728_00000000000000000003,170102,18.91387837771139
20140728_00000000000000000007,170103,20.41820968482783
20140729_00000000000000000004,170201,18.9654647541815
20140729_00000000000000000005,170203,20.78788287302596
20140729_00000000000000000006,170204,20.3794595995813
20140729_00000000000000000009,170202,21.231918690814336
20140729_00000000000000000000,170302,22.478020128810762
